,Unnamed: 0,Unnamed: 0.1,title,description,body,keyword,ne,cluster,vector
303,303,303,"Seoul, Russia to hold talks on N.K. nukes next week","South Korea's top nuclear envoy will visit Russia next week for discussions on resuming the long-stalled six-party talks on North Korea's nuclear weapons program, Seoul's foreign ministry said Tuesday.Hwang Joon-kook, Seoul's chief nuke negotiator, will depart to Moscow on Monday for a three-day visit to hold talks with Russian Deputy Minister of Foreign Affairs Morgulov Igor, Russia's top nuke envoy, according to th...","South Korea's top nuclear envoy will visit Russia next week for discussions on resuming the long-stalled six-party talks on North Korea's nuclear weapons program, Seoul's foreign ministry said Tuesday.Hwang Joon-kook, Seoul's chief nuke negotiator, will depart to Moscow on Monday for a three-day visit to hold talks with Russian Deputy Minister of Foreign Affairs Morgulov Igor, Russia's top nuke envoy, according to the foreign ministry.""They plan to discuss recent developments on the Korean Peninsula as well as how to cope with North Korea's nuclear issue, including ways to resume the denuclearization talks,"" Han Hye-jin, deputy spokesperson at the foreign ministry, told a press briefing.The six-party talks involving the two Koreas, the United States, China, Japan and Russia, have been dormant since late 2008 when Pyongyang abruptly left the negotiation table.A flurry of diplomatic efforts to resume the denuclearization talks have been under way at a time when North Korea has advanced its nuclear capabilities.Earlier this month, Hwang visited China to meet with his counterpart Wu Dawei to discuss the North's nuclear weapons program.He told reporters in Beijing that he and Wu have narrowed differences on conditions about restarting negotiations over the North's nuclear issue but added Pyongyang has yet to show its sincerity toward denuclearization.North Korea has demanded the resumption of the six-party talks without conditions, but Seoul and Washington have said that the North should first demonstrate its seriousness about denuclearization.North Korea has increasingly got closer to Russia in recent months, apparently because its relations with China, the North's long-time ally, have been strained following its nuclear test in 2013.Russia's top diplomat Sergey Lavrov said on Feb. 8 that Moscow's move to improve ties with North Korea will be made in a way not to hamper interests of other neighboring countries. Russia said it will do its part to lead the North to give up its nuclear program. (Yonhap)","russia next week for discussions ,nuclear test in 2013 russia ,nuclear envoy will visit russia ,seoul foreign ministry said tuesday ,visit russia next week for","[""South Korea 's"", 'Russia', ""North Korea 's"", 'Seoul', 'Hwang Joon - kook', 'Seoul', 'Moscow', 'russian', 'Russia', ""North Korea 's"", 'Han', 'Koreas', 'the United States', 'China', 'Japan', 'Russia', 'Pyongyang', 'North Korea', 'Hwang', 'China', 'Beijing', 'Wu', 'Pyongyang', 'North Korea', 'Seoul', 'Washington', 'North Korea', 'Russia', 'China', 'Sergey Lavrov', 'Moscow', 'North Korea', 'Russia']",8,"[ 1.          0.          0.         ... -0.41297919  0.76358092
 -0.00644873]"
304,304,304,"Seoul, Tokyo to hold joint events to mark 50th anniv. of diplomatic ties","South Korea and Japan have decided to hold joint events this year to mark the 50th anniversary of their diplomatic ties, the foreign ministry said Friday, a decision which came despite long-running tension between the neighbors.   ""Having designated this year as the 50th anniversary of normalizing South Korea-Japan diplomatic relations, (the countries) decided to pursue a variety of commemorative events to step up ...","South Korea and Japan have decided to hold joint events this year to mark the 50th anniversary of their diplomatic ties, the foreign ministry said Friday, a decision which came despite long-running tension between the neighbors.   ""Having designated this year as the 50th anniversary of normalizing South Korea-Japan diplomatic relations, (the countries) decided to pursue a variety of commemorative events to step up cooperation and exchanges between the people of both countries,"" the Ministry of Foreign Affairs said in a statement.    ""(Seoul) hopes the 50th anniversary could be a starting point for both South Korea and Japan to jointly pursue a new future,"" according to the ministry's statement.   The ministry, however, did not elaborate on what kinds of joint events will be held while inviting private groups to join the hosting of the events.   Ending antagonistic relations stemming from Japan's colonial rule of the Korean Peninsula from 1910-45, Seoul and Tokyo normalized their diplomatic ties in 1965.   But a number of unresolved issues resulting from the colonization have often frayed bilateral relations, with the two countries currently feuding over South Korea's demand of compensation for South Korean women sexually enslaved by the imperial Japanese army during World War II.   No visible progress has been made so far since the two countries kicked off monthly director-level talks to resolve the nagging issue. (Yonhap)","seoul hopes the 50th anniversary ,50th anniversary of their diplomatic ,50th anniversary of normalizing south ,seoul hopes the 50th ,hopes the 50th anniversary","['South Korea', 'Japan', 'South Korea', 'Japan', 'the Ministry of Foreign Affairs', 'Seoul', 'South Korea', 'Japan', 'Japan', 'Seoul', 'Tokyo', ""South Korea 's"", 'south korean', 'japanese']",4,"[ 4.          0.          0.         ... -0.73732603  0.57735777
 -0.01496162]"
305,305,305,Palestine seeks diplomatic mission in Seoul,"South Korea and the Palestinian Authority have agreed to begin consultations for the launch of a diplomatic mission here as the two sides explore ways to crank up political, economic and cultural exchanges, the Palestinian foreign minister said Friday. Though Seoul is yet to recognize the state of Palestine and maintains close ties with Israel its longtime foe across the border, Riad Malki was upbeat about relations ...","South Korea and the Palestinian Authority have agreed to begin consultations for the launch of a diplomatic mission here as the two sides explore ways to crank up political, economic and cultural exchanges, the Palestinian foreign minister said Friday. Though Seoul is yet to recognize the state of Palestine and maintains close ties with Israel its longtime foe across the border, Riad Malki was upbeat about relations with South Korea, raising hopes for a boost especially in economic and development cooperation. “I’m hoping to complete the process and set up the mission as soon as possible, whether it be a representative office or embassy, which will help improve the two countries’ relations,” Malki said at a news conference in Seoul.  Riad MalkiThe 60-year-old former university professor arrived in Seoul on Thursday and held talks with Foreign Minister Yun Byung-se on Friday. During his five-day stay, he was scheduled to meet with high-level officials and senior lawmakers and visit the truce border village of Panmunjeom.Despite its reluctance to endorse the “two-state” solution, South Korea has been expanding aid and stepping up efforts to enhance ties with Palestine. While Yun traveled to Ramallah in December, South Korea launched a permanent mission there in August after nearly seven years of running a representative office without a full-time diplomat. Seoul largely supports the plan for a Palestinian mission here, but Palestine’s request for financial assistance for its operation remains a challenge, a ministry official said, calling it unprecedented. With its conflict with Israel remaining deadlocked, Malki said Palestine is “ready” to resume negotiations but stressed that Jerusalem must “completely stop” its construction of settlements in the West Bank and clearly set the deadline for an end to Israel’s occupation. He also lambasted a move in U.S. Congress to cut off assistance to Palestine as it spurs its bid to join the International Criminal Court, aimed partly at bringing Israel to justice for the massive attack in the Gaza Strip since June 2013.“We should be making preparations for a restart of negotiations, rather than sitting idle, waiting for Israel’s general election to end until March,” Malki said, calling for the international community to share wisdom and “not to repeat past failures.” “U.S. Congress’ threats of slashing aid by half due to our ICC membership is gravely wrong; only the U.S. and Israel criticized our efforts to align our law with international law while the entire international community welcomed it.”By Shin Hyon-hee (heeshin@heraldcorp.com)","with south korea raising hopes ,minister said friday though seoul ,korea raising hopes for boost ,south korea raising hopes for ,at news conference in seoul","['South Korea', 'the Palestinian Authority', 'palestinian', 'Seoul', 'Palestine', 'Israel', 'Riad Malki', 'South Korea', 'Seoul', 'Riad MalkiThe', 'Seoul', 'Yun Byung - se', 'South Korea', 'Palestine', 'Ramallah', 'South Korea', 'Seoul', 'palestinian', 'Palestine', 'Israel', 'Malki', 'Palestine', 'Jerusalem', 'the West Bank', 'Israel', 'U.S. Congress', 'Palestine', 'the International Criminal Court', 'Israel', 'the Gaza Strip', 'Israel', 'ICC', 'U.S.', 'Israel', 'Shin Hyon - hee']",5,"[ 4.          0.          0.         ... -0.65950048  0.29575035
  0.10995647]"
306,306,306,"Korea-Japan tension grows over Dokdo, historical discord","Japan’s foreign minister renewed the country’s claim to South Korean islets of Dokdo on Thursday, triggering criticism from Seoul and exacerbating ongoing territorial and historical tension between the two countries.In a parliamentary address in Tokyo, Japanese Foreign Minister Fumio Kishida pledged to continue to “clearly convey the claim and persistently respond” to the issue, calling the islets “Japan’s indi...","Japan’s foreign minister renewed the country’s claim to South Korean islets of Dokdo on Thursday, triggering criticism from Seoul and exacerbating ongoing territorial and historical tension between the two countries.In a parliamentary address in Tokyo, Japanese Foreign Minister Fumio Kishida pledged to continue to “clearly convey the claim and persistently respond” to the issue, calling the islets “Japan’s indigenous territory.” He used the expression for the first time last year at the annual event as the country’s top diplomat, taking a harder line than his predecessors, including Koichiro Genba who said in 2012 that the row was “not an issue to be resolved overnight” and vowed “relentless response.”  Abe (Bloomberg)A Seoul official dismissed the assertion, reiterating the stance that the islets were Korean territory “historically, geographically and under international law.” Kishida, meanwhile, stressed the need to improve bilateral ties, especially as the two countries are preparing to celebrate the 50th anniversary of their normalization this year. “It is only natural for Japan to strengthen relations with South Korea, which is a most central neighbor sharing our interests of securing peace and prosperity in the region,” he added, pledging efforts to step up communications and build “multilayer partnerships.” The territorial brawl is one of the biggest thorns in the two countries’ relations along with Tokyo’s sexual slavery involving Korean women during World War II and recurring distortion of historical facts in diplomatic and defense papers, schoolbooks and other documents. The war of nerves is intensifying as Japanese Prime Minister Shinzo Abe is scheduled to unveil a statement on Aug. 15 to mark the 70th anniversary of the end of World War II. While calls are growing around the world for Abe to take on a more forward-looking attitude, concerns persist over his accelerating revisionist moves given Tokyo’s review last year of the 1993 Kono Statement.By Shin Hyon-hee (heeshin@heraldcorp.com)","thursday triggering criticism from seoul ,tokyo sexual slavery involving korean ,country top diplomat taking harder ,japan foreign minister renewed ,response abe bloomberg seoul official","['Japan', 'south korean', 'Seoul', 'Tokyo', 'japanese', 'Fumio Kishida', 'Japan', 'Koichiro Genba', 'Abe', 'Bloomberg)A Seoul', 'korean', 'Kishida', 'Japan', 'South Korea', 'Tokyo', 'korean', 'japanese', 'Shinzo Abe', 'Abe', 'Tokyo', 'Shin Hyon - hee']",4,"[ 1.          0.          0.         ... -0.55590773  0.68848193
  0.45279217]"
307,307,307,Seoul unveils safety steps for overseas nationals,"South Korea on Wednesday unveiled a set of measures to ensure the safety of its nationals in foreign countries amid growing risks of exposure to terrorist acts and violent crime, officials said.  The move came after officials from Seoul's foreign ministry and other agencies held a pan-governmental meeting to discuss ways to draw up systemic measures to protect its nationals staying overseas.  The officials mainly...","South Korea on Wednesday unveiled a set of measures to ensure the safety of its nationals in foreign countries amid growing risks of exposure to terrorist acts and violent crime, officials said.  The move came after officials from Seoul's foreign ministry and other agencies held a pan-governmental meeting to discuss ways to draw up systemic measures to protect its nationals staying overseas.  The officials mainly discussed how to strengthen the protection of Korean nationals who are targets of crime and terrorist acts, the foreign ministry said.  There are growing concerns that South Korean citizens are not safe from possible attacks by terrorists following the recent purported killing of two Japanese hostages by the Islamic State militant group.  Seoul's foreign ministry said it will educate local students to inform them of the risks of terrorism and the proper usage of the Internet, given that the IS has been recruiting new members through social network services.  The Seoul government has been keeping close tabs on the possible impact of Muslim fundamentalism on its citizens since a South Korean teenager vanished in Turkey earlier last month.  The 18-year-old, identified only by his surname Kim, is believed to have crossed the border into Syria voluntarily to join the IS, according to Seoul police.  The government said it also plans to hold a series of meetings at its diplomatic missions in countries bordering Syria, such as Turkey and Jordan, in a bid to provide its nationals information on safety and the risks of entering Iraq and Syria.  In recent years, more Koreans have been exposed to crime in foreign countries. In the Philippines, 10 South Koreans were killed last year while 13 were murdered there in 2013. Four Korean drug dealers were executed in China last year alone.  To beef up its response capacity, Seoul plans to increase the number of consular staff members after selecting 10 overseas missions in countries prone to accidents and crime. It will also send one more police officer to the Philippines to join local police officials in handling crimes involving South Koreans there.  Touching on drug-related crime, the Seoul government said it plans to raise alertness against involvement in such offenses in foreign countries.  It said it will also send government officials to China to promote cooperation with related authorities to prevent South Koreans from committing drug-related crimes there. (Yonhap)","handling crimes involving south koreans ,2013 four korean drug dealers ,authorities to prevent south koreans ,south koreans from committing drug ,korean drug dealers were executed","['South Korea', 'Seoul', 'korean', 'south korean', 'japanese', 'Islamic', 'Seoul', 'Seoul', 'muslim', 'south korean', 'Turkey', 'Kim', 'Syria', 'Seoul', 'Syria', 'Turkey', 'Jordan', 'Iraq', 'Syria', 'Koreans', 'Philippines', 'South Koreans', 'korean', 'China', 'Seoul', 'Philippines', 'South Koreans', 'Seoul', 'China', 'South Koreans']",5,"[ 1.          0.          0.         ... -0.09361541  0.33948821
  0.02835637]"
308,308,308,S. Korean watchdog to hold forum on N.K. human rights in Indonesia,"South Korea's national human rights watchdog said Monday it will hold an international symposium in Indonesia this week to discuss ways to improve North Korea's human rights situations.Co-hosted by Indonesia's national institute of sciences, human rights commission, and the Indonesian Representatives to the ASEAN Intergovernmental Commission on Human Rights, the symposium will take place on Tuesday at the Sultan Hote...","South Korea's national human rights watchdog said Monday it will hold an international symposium in Indonesia this week to discuss ways to improve North Korea's human rights situations.Co-hosted by Indonesia's national institute of sciences, human rights commission, and the Indonesian Representatives to the ASEAN Intergovernmental Commission on Human Rights, the symposium will take place on Tuesday at the Sultan Hotel in Jakarta, the National Human Rights Commission of Korea said.Among the keynote speakers are Marzuki Darusman, U.N. Special Rapporteur on the situation of human rights in North Korea; Kwon O-gwon, vice president of the International Criminal Tribunal for the former Yugoslavia; Adriana Elizabeth, a researcher with Indonesia Institute of Sciences and Kim Kwang-jin, a research fellow at South Korea's Institute for National Security Strategy.Since 2004, the South Korean human rights commission has been hosting the symposium on a regular basis to increase the world's attention to human rights situations in the North and cement international cooperation on the issue. ""We hope Indonesia will serve a bridging role for (potential inter-Korean) dialogue on human rights as a country with diplomatic ties with the two Koreas,"" a commission official said. ""This will become a chance to discuss ways to improve North Korea's human rights together with ASEAN countries that have remained relatively passive on solving the issue.""North Korea has long been labeled one of the worst human rights violators in the world as it suppresses dissent, holds hundreds of thousands of people in gulags and puts the lid on outside information.In December, the United Nations adopted a resolution against the communist nation's abysmal human rights record, which includes a recommendation for the Security Council to refer the North's leaders to the International Criminal Court.  Pyongyang has bristled at such criticism, calling it a U.S.-led attempt to topple its regime. (Yonhap)","symposium in indonesia this week ,indonesia this week to discuss ,an international symposium in indonesia ,this week to discuss ways ,hosting the symposium on regular","[""South Korea 's"", 'Indonesia', ""North Korea 's"", 'Indonesia', 'the indonesian Representatives', 'the ASEAN Intergovernmental Commission on Human Rights', 'Jakarta', 'the National Human Rights Commission', 'Korea', 'Marzuki Darusman', 'U.N.', 'North Korea', 'Kwon o - gwon', 'the International Criminal Tribunal', 'Yugoslavia', 'Adriana Elizabeth', 'Indonesia Institute of Sciences', 'Kim Kwang - jin', ""South Korea 's"", 'Institute for National Security Strategy', 'south korean', 'Indonesia', 'inter - korean', 'Koreas', ""North Korea 's"", 'ASEAN', 'Korea', 'the United Nations', 'the Security Council', 'the International Criminal Court', 'Pyongyang']",5,"[ 2.          0.          0.         ... -0.52535903  0.4797993
  0.36441624]"
309,309,309,"Seoul, Moscow FMs hold talks over N. Korea nukes","The top diplomats from South Korea and Russia have held talks in Germany to discuss North Korea's nuclear weapons program and ways to promote the steady development of bilateral ties, Seoul's foreign ministry said Monday.South Korean Foreign Minister Yun Byung-se met with his Russian counterpart Sergey Lavrov in Germany on Sunday (local time) on the sidelines of the Munich Security Conference that wrapped up a three-...","The top diplomats from South Korea and Russia have held talks in Germany to discuss North Korea's nuclear weapons program and ways to promote the steady development of bilateral ties, Seoul's foreign ministry said Monday.South Korean Foreign Minister Yun Byung-se met with his Russian counterpart Sergey Lavrov in Germany on Sunday (local time) on the sidelines of the Munich Security Conference that wrapped up a three-day run on the same day.Yun appreciated Russia's efforts for doing its part in trying to make North Korea give up its nuclear weapons, the foreign ministry said in a statement, amid the long-stalled multilateral denuclearization talks.Yun also proposed holding a meeting between chief nuclear envoys from Seoul and Moscow in the near term, which was hailed by the Russian foreign minister, it added.The meeting came as the six-party talks on the North's denuclearization involving the two Koreas, the United States, China, Japan and Russia, have been stalled since late 2008 when North Korea abruptly walked away from the negotiation table.North Korea has been closer to Russia in recent months, apparently because its relations with China, its long-time ally, remain chilly following Pyongyang's 2013 nuclear test. North Korea and Russia have increased exchanges between high-level personnel.Lavrov said that its move to improve ties with North Korea will be made in a way not to hamper interests of other neighboring countries, the Seoul government said.The Russian foreign minister also expressed hope that South Korean President Park Geun-hye could attend the May 9 ceremony in Moscow marking the 70th anniversary of the Soviet victory over Nazi Germany in World War II, according to the ministry. In response, Yun said Seoul has been reviewing Russia's invitation comprehensively.This year marks the 25th anniversary of the establishment of diplomatic ties between Seoul and Moscow.The two sides agreed to hold a series of working and high-level talks between their foreign ministers this year, it said.The two nations also agreed to make a success of the trilateral project between the two Koreas and Russia, named the Rajin-Khasan project, saying that the move will positively affect the Korean Peninsula.The Rajin-Khasan logistics project is designed to make the North Korean northeastern port city of Rajin a logistics hub by linking it to Russia's Trans-Siberian railway. (Yonhap)","germany to discuss north korea ,lavrov in germany on sunday ,monday south korean foreign minister ,2013 nuclear test north korea ,chief nuclear envoys from seoul","['South Korea', 'Russia', 'Germany', ""North Korea 's"", 'Seoul', 'south korean', 'Yun Byung -', 'russian', 'Sergey Lavrov', 'Germany', 'the Munich Security Conference', 'Yun', 'Russia', 'North Korea', 'yun', 'Seoul', 'Moscow', 'russian', 'Koreas', 'the United States', 'China', 'Japan', 'Russia', 'North Korea', 'North Korea', 'Russia', 'China', 'Pyongyang', 'North Korea', 'Russia', 'Lavrov', 'North Korea', 'Seoul', 'russian', 'south korean', 'Park Geun', 'Moscow', 'soviet', 'Nazi', 'Yun', 'Seoul', 'Russia', 'Seoul', 'Moscow', 'Koreas', 'Russia', 'Rajin', 'Khasan', 'Rajin', 'Khasan', 'north korean', 'Rajin', 'Russia', 'Trans - siberian']",8,"[ 1.          0.          0.         ... -0.68645513  0.72855252
  0.09471893]"
310,310,310,Philippines embassy awards Korean vice admiral,"The Philippines embassy awarded Korea’s high-ranking naval officer for his contribution to disaster relief efforts in the central Philippines in late 2013. Vice Admiral Koo Ok-hyoe, superintendent of the Republic of Korea Naval Academy, received the Chief of Staff Commendation Medal and Ribbon ― the highest distinction awarded by the Philippines military ― at a ceremony at the embassy on Jan. 29. “A true friend ...","The Philippines embassy awarded Korea’s high-ranking naval officer for his contribution to disaster relief efforts in the central Philippines in late 2013. Vice Admiral Koo Ok-hyoe, superintendent of the Republic of Korea Naval Academy, received the Chief of Staff Commendation Medal and Ribbon ― the highest distinction awarded by the Philippines military ― at a ceremony at the embassy on Jan. 29. “A true friend is someone who helps a friend in need,” said Philippines Ambassador to Korea Raul S. Hernandez. “As our steadfast partner and ally for the last 66 years, Korea came to our aid in December 2013 when our country was hit by the super-typhoon Haiyan in Leyte Island in central Philippines.” Vice Admiral Koo Ok-hyoe (left), superintendent of the Republic of Korea Naval Academy, shakes hands with the Philippines Ambassador to Korea Raul S. Hernandez at an award ceremony at the embassy on Jan. 29. (Republic of Korea Naval Academy)Hernandez said, “In the midst of that Herculean effort, Vice Admiral Koo played a crucial role in organizing the necessary resources to deploy the Republic of Korea Military Joint Support Group, also known as the Araw Contingent.” The ambassador thanked Koo, the servicemembers of the contingent and the Korean government for their “heartwarming material and moral contributions” to the yearlong rehabilitation and reconstruction efforts that followed. Koo said in a speech, “Our two nations are blood-tied allies. The Philippines government sent 7,500 troops to Korea during the Korean War of 1950-53.” “A total of 430 were injured or killed in action to safeguard the freedom and peace of our country. Korea developed due to their sacred sacrifice.” The Vice Admiral said the contingent was deployed “under the just and great cause of returning our indebtedness and contributing to world peace by assisting the recovery from the typhoon.”“I am truly honored to receive this medal. I just did what was the right thing to do,” Koo said. There are currently three midshipmen from the Philippines studying and training at the Naval Academy as part of a four-year inter-governmental program organized by the Defense Ministry. The midshipmen will return to their country after graduation and serve in the navy as officers or in diplomatic missions as military attaches, an academy official said. By Joel Lee (joel@heraldcorp.com)","korean government for their heartwarming ,three midshipmen from the philippines ,korea naval academy shakes hands ,awarded korea high ranking naval ,philippines embassy awarded korea high","['Philippines', 'Korea', 'Philippines', 'Koo Ok - hyoe', 'the Republic of Korea Naval Academy', 'Philippines', 'Philippines', 'Korea', 'Raul S. Hernandez', 'Korea', 'Philippines', 'Koo Ok - hyoe', 'the Republic of Korea Naval Academy', 'Philippines', 'Korea', 'Raul S. Hernandez', 'Korea Naval', 'Herculean', 'Koo', 'the Republic of Korea Military Joint Support Group', 'Koo', 'korean', 'Koo', 'Philippines', 'Korea', 'Korea', '”“i', 'Koo', 'Philippines', 'the Defense Ministry', 'Joel Lee']",18,"[ 0.          0.          0.         ... -0.34968364  0.26396185
 -0.00056935]"
311,311,311,Washington's No. 2 diplomat visits S. Korea,"U.S. Deputy Secretary of State Tony Blinken arrived in South Korea Sunday to discuss North Korea's nuclear issue and the Seoul-Washington alliance, government officials said.The No. 2 official at the State Department, will stay in Seoul until Tuesday, the first leg of his trip to Asia that also includes stops in China and Japan. He took office in December after serving as U.S. President Barack Obama's deputy national...","U.S. Deputy Secretary of State Tony Blinken arrived in South Korea Sunday to discuss North Korea's nuclear issue and the Seoul-Washington alliance, government officials said.The No. 2 official at the State Department, will stay in Seoul until Tuesday, the first leg of his trip to Asia that also includes stops in China and Japan. He took office in December after serving as U.S. President Barack Obama's deputy national security advisor.Blinken plans to have talks with his South Korean counterpart Cho Tae-yong on Monday to discuss the North's nuclear issue and other bilateral and global matters, according to Seoul's foreign ministry.His regional trip is aimed at advancing Washington's rebalancing to Asia policy and consulting with close allies of Seoul and Tokyo while building cooperation with China, Blinken said in a Twitter question and answer session on Friday.Asked about China's opposition against THAAD deployment in South Korea, Blinken said that the missile defense on the Korean Peninsula possibly including THAAD would be directed against North Korea. THAAD refers to a Terminal High-Altitude Area Defense (THAAD), an advanced U.S. missile defense system.He called Pyongyang's nuke weapons program ""the greatest source of regional instability.""Seoul and Washington have been making a flurry of diplomatic efforts to show their strong alliance and close collaboration over North Korea's denuclearization.His visit came as Wendy Sherman, U.S. undersecretary of state for political affairs, and Rose Gottemoeller, U.S. undersecretary of state for arms control and international security, visited Seoul in late January.Sherman stressed there is ""no daylight"" between Seoul and Washington in dealing with North Korea, also expressing support for Seoul's bid for inter-Korean dialogue.Despite the stalled multilateral denuclearization talks, the U.S. has not utterly shut the door on dialogue with the North. It recently attempted to have talks with the country but to no avail.Sung Kim, Washington's top nuclear envoy, had offered to meet with North Korea's top nuclear negotiator in a third country during his recent trip to Asia, according to a diplomatic source. But the proposed meeting did not materialize as the North insisted on a meeting in Pyongyang. (Yonhap)","sunday to discuss north korea ,korea sunday to discuss north ,south korea sunday to discuss ,stay in seoul until tuesday ,korea sunday to discuss","['U.S.', 'State', 'Tony Blinken', 'South Korea', ""North Korea 's"", 'Seoul', 'the State Department', 'Seoul', 'China', 'Japan', 'U.S.', 'Barack Obama', 'Blinken', 'south korean', 'Cho Tae - yong', 'Seoul', 'Washington', 'Seoul', 'Tokyo', 'China', 'Blinken', 'China', 'South Korea', 'Blinken', 'North Korea', 'U.S.', 'Pyongyang', 'Washington', ""North Korea 's"", 'Wendy Sherman', 'U.S.', 'Rose Gottemoeller', 'U.S.', 'Seoul', 'Seoul', 'Washington', 'North Korea', 'Seoul', 'inter - korean', 'U.S.', 'Sung Kim', 'Washington', ""North Korea 's"", 'Pyongyang']",0,"[ 2.          0.          0.         ... -0.30701628  0.55216187
  0.22495146]"
312,312,312,"Seoul, Washington reaffirm collaboration in N.K. nuke issue","South Korea and the United States have agreed to step up their cooperation in dealing with North Korea's nuclear weapons program, voicing ""deep"" concerns about Pyongyang's advancement of its nuke capabilities, Seoul's foreign ministry said Sunday.The agreement came at a meeting between Foreign Minister Yun Byung-se and his U.S. counterpart John Kerry in Germany on Saturday (local time), which took place on the margin...","South Korea and the United States have agreed to step up their cooperation in dealing with North Korea's nuclear weapons program, voicing ""deep"" concerns about Pyongyang's advancement of its nuke capabilities, Seoul's foreign ministry said Sunday.The agreement came at a meeting between Foreign Minister Yun Byung-se and his U.S. counterpart John Kerry in Germany on Saturday (local time), which took place on the margins of the Munich Security Conference that kicked off for a three-day run on Friday.They have also reached consensus that it would be timely and desirable for South Korean President Park Geun-hye to visit the U.S. later this year, the ministry said in a statement, adding the two sides will consult about details and agenda.Concerning North Korea's nuke issue, the two sides expressed deep concerns over North Korea's advancement of its nuclear capabilities, vowing to strengthen coordination for North Korea's denuclearization, it added.Yun stressed that strong cooperation is needed to resume the process for Pyongyang's denuclearization as soon as possible, it said.Kerry also showed support to Seoul's bid to have inter-Korean dialogue, stressing that there is no difference between Seoul and Washington in dealing with North Korea's nuclear issue, according to Seoul's ministry.On the same day, Yun also met with his Swiss counterpart Didier Burkhalter and Lamberto Zannier, secretary general of the Organization for Security and Co-operation in Europe.On Sunday, he plans to have talks with Russian Foreign Minister Sergey Lavrov to discuss North Korea's nuclear weapons program and other bilateral issues. (Yonhap)","kerry in germany on saturday ,discuss north korea nuclear weapons ,seoul foreign ministry said sunday ,south korean president park geun ,lavrov to discuss north korea","['South Korea', 'the United States', ""North Korea 's"", 'Pyongyang', 'Seoul', 'Yun Byung - se', 'U.S.', 'John Kerry', 'Germany', 'the Munich Security Conference', 'south korean', 'Park Geun', 'U.S.', ""North Korea 's"", ""North Korea 's"", ""North Korea 's"", 'Yun', 'Pyongyang', 'Kerry', 'Seoul', 'inter - korean', 'Seoul', 'Washington', ""North Korea 's"", 'Seoul', 'Yun', 'swiss', 'Burkhalter', 'Lamberto Zannier', 'the Organization for Security', 'russian', 'Sergey Lavrov', ""North Korea 's""]",3,"[ 1.          0.          0.         ... -0.60325819  1.04117501
  0.17028925]"
313,313,313,"S. Korea, Russia set to hold FM meeting in Germany","South Korea's foreign minister plans meet with his Russian counterpart in Germany on the weekend to discuss North Korea's nuclear weapons program and other issues, the foreign ministry said Friday.  The meeting between Foreign Minister Yun Byung-se and Sergey Lavrov is scheduled for Sunday in Munich, according to the Ministry of Foreign Affairs.  Yun departed for Germany a day earlier for his meetings with foreig...","South Korea's foreign minister plans meet with his Russian counterpart in Germany on the weekend to discuss North Korea's nuclear weapons program and other issues, the foreign ministry said Friday.  The meeting between Foreign Minister Yun Byung-se and Sergey Lavrov is scheduled for Sunday in Munich, according to the Ministry of Foreign Affairs.  Yun departed for Germany a day earlier for his meetings with foreign ministers from around the world, including Germany and the U.S., on the margins of the Munich Security Conference set for three days since Friday.  The Sunday meeting is expected to focus on how to step up the two countries' collaboration over the North Korean nuclear issue amid growing ties between Russia and North Korea.  Late last month, Russia disclosed North Korean leader Kim Jong-un's plan to attend the Russian ceremony in May to commemorate the 70th anniversary of the Soviet Union's victory in World War II.  ""Through the South Korea-Russia foreign ministers' meeting, (the officials) plan to assess bilateral relations and to express willingness to pursue the steady development of bilateral ties,"" a foreign ministry official said on condition of anonymity.   ""(The countries) plan to step up cooperation over the Korean Peninsula's peace and security and the North Korean nuclear issue.""    Also on the agenda will be President Park Geun-hye's possible attendance to the Russian ceremony as well as the North Korean leader's participation in the event, according to diplomatic sources.   Seoul has yet to decide whether Park would attend the Russian ceremony although she was reportedly invited.   The foreign ministers are also expected to touch on ways to resume the long-stalled six-party talks on ending North Korea's nuclear program as well as the current state of the communist country.   Besides foreign ministers of Germany, the U.S. and Russia, Yun is also scheduled to meet with his counterparts from Switzerland and Italy before returning home on Monday. (Yonhap)","weekend to discuss north korea ,scheduled for sunday in munich ,since friday the sunday meeting ,yun departed for germany day ,ministry said friday the meeting","[""South Korea 's"", 'russian', 'Germany', ""North Korea 's"", 'Yun Byung - se', 'Sergey Lavrov', 'Munich', 'the Ministry of Foreign Affairs', 'Germany', 'Germany', 'U.S.', 'the Munich Security Conference', 'north korean', 'Russia', 'North Korea', 'Russia', 'north korean', ""Kim Jong - un 's"", 'russian', ""the Soviet Union 's"", 'South Korea', 'Russia', 'north korean', 'Park Geun', 'russian', 'north korean', 'Seoul', 'Park', 'russian', ""North Korea 's"", 'Germany', 'U.S.', 'Russia', 'Yun', 'Switzerland', 'Italy']",3,"[ 2.          0.          0.         ... -0.21869439  0.77525735
  0.18732192]"
